ax,ay,az,gx,gy,gz,tg
7960,-9381,11801,-7310,-3082,-1003,1
-1278,-13352,20392,-4375,548,-1450,1
6803,6587,2519,-5883,2594,7369,1
5520,10747,7438,-1889,490,873,1
1281,17358,5192,2735,-877,-675,1
1527,11627,1903,3436,260,-4491,1
-2885,-947,-134,6874,230,-6658,1
-7782,-8964,-3719,10611,-1630,-3863,1
-424,-5809,-13864,4980,-2460,2841,1
7315,-6859,-4237,-4211,-4370,671,1
2751,-12921,14651,-4473,-4845,-1964,1
-2819,-9253,16853,-5073,1720,3361,1
2709,4475,6912,-5810,3655,8582,1
7017,7053,9035,-5646,1936,3505,1
-725,9843,10746,551,1461,386,1
-727,12336,5447,2846,1308,1729,1
1163,7094,1050,4728,2248,-34,1
3968,-377,-7666,7544,1204,-2607,1
-1139,-5545,-13069,7622,-1220,-2946,1
1737,-4695,-13844,2403,-4534,1883,1
5212,-6411,-84,-3962,-7409,678,1
4395,-10685,15826,-6340,-4605,-3562,1
111,2579,10532,-4106,3764,5551,1
3999,6081,9292,-3845,4085,2351,1
-119,7928,9970,362,3399,767,1
1880,11872,2817,4119,3487,1660,1
6428,10385,-7210,5268,2619,-961,1
-861,-2945,-9427,5731,-2511,-2628,1
-1666,-4683,-8150,6248,-3735,1346,1
2885,-5181,-6034,3172,-4468,1235,1
3846,-6024,-292,-809,-5343,-568,1
2089,-8993,13241,-6878,-4612,-2838,1
-3629,-12119,18433,-10518,3643,-3847,1
-8245,-612,11245,-5158,4059,5638,1
2890,7536,10931,-3975,2098,7048,1
3647,14834,11691,1950,2163,5481,1
8044,15787,2510,5394,2303,2405,1
-3038,-7461,-6684,8010,-1420,-3669,1
130,-7277,-8593,7950,-3601,1158,1
3158,-9036,-6614,778,-4858,-440,1
1421,-10919,7167,-6571,-3606,-2426,1
-5031,-11176,14131,-7222,1164,-1021,1
-3003,408,7314,-6171,3183,5758,1
3953,6619,6210,-6518,2334,4604,1
2165,14203,6039,-570,1822,2793,1
8382,21003,-2608,4226,-1988,2562,1
10593,10937,-3867,2076,-5798,-5160,1
2736,-1370,2667,-226,-5728,-9401,1
-3723,-15130,16840,260,-4675,-6659,1
-6962,-21661,16033,1725,4513,-2033,1
-688,-10868,2772,2237,7273,5663,1
9346,-1656,-6546,-1246,4800,4190,1
-5709,5688,2971,-6516,2688,-1719,1
-3803,8855,7846,-2402,952,3747,1
374,12933,5455,3537,1017,3783,1
4498,11956,-2404,6013,-541,322,1
2426,3286,-2881,5963,-2432,-4332,1
-3487,-3956,-1489,7089,-3760,-4792,1
545,-3643,-3244,4046,-4466,281,1
6233,-8499,2020,-5967,-5363,-865,1
-3261,-21208,21671,-7982,1587,-1566,1
-1099,-9045,5032,3645,3644,1440,1
682,3337,-6362,-2424,2383,6029,1
2648,6534,97,-7132,1962,3363,1
-1867,15240,5057,-2860,-86,802,1
299,17855,3846,696,-1770,149,1
-682,11906,6795,5295,-2571,-376,1
-1046,3196,2714,7281,-3167,-208,1
1291,-2407,1124,6727,-3957,-1667,1
1837,-9103,9389,3898,-4781,-1925,1
-541,-13920,16343,-1956,5572,-3324,1
2652,-9103,-4956,162,6186,-2,1
-1173,4594,-5025,-3252,1026,7616,1
5425,10609,-5723,-2111,-188,5929,1
6929,14917,-7329,-1916,-3260,1105,1
5272,10327,-594,-1428,-5933,-2850,1
0,1032,5548,1918,-6972,-5039,1
-3336,-2381,8039,1307,-6232,-1762,1
1956,-7485,19415,-4950,200,399,1
-2613,-14983,22134,260,6142,-514,1
3561,-6027,-3258,5398,4747,5142,1
9416,1141,-7662,1630,5341,-774,1
-604,10819,-7901,-2256,-265,1335,1
2281,12335,-3506,-2360,-2376,1077,1
-64,9681,-988,2137,-4572,-1673,1
-1346,3497,420,4592,-6775,-2503,1
-2549,-1403,1636,3606,-4752,-2094,1
-4270,-7235,5531,2626,-5741,732,1
1142,-8733,13300,6714,-6531,6391,1
12532,-3107,12249,-216,4945,2595,1
1734,-6208,1291,2103,5101,2910,1
7910,3246,-4852,1667,1994,6643,1
4253,12873,-10659,-1689,-2864,1726,1
3964,13710,-7423,-4947,-5067,-2498,1
244,2086,6149,-6376,-3303,-9235,1
-6500,-7908,8273,-4480,5715,-11726,1
-3996,-1990,-3560,-11020,15517,-5907,1
-967,-10473,-2618,-21888,16331,-5496,1
-5341,-19621,21024,-4251,6204,-760,1
1039,-7926,2793,5773,-618,10206,1
9852,2090,2648,157,2075,7335,1
4530,3628,1487,4546,-2221,1911,1
-1121,4405,-10241,9188,-13482,13708,1
6941,8257,-12046,6434,-16144,13634,1
8875,10657,-4318,5531,-16331,7862,1
7122,9446,4386,4211,-12953,838,1
6642,5432,6335,714,-3820,-3277,1
7373,778,3686,-8481,5448,-6768,1
6693,-7980,7545,-12579,12291,-9501,1
493,-9746,1775,-11228,16096,-7665,1
977,-4176,-3138,-11576,15117,-2260,1
867,2105,-3480,-8477,8694,-257,1
-1132,4201,-1206,-1455,-3698,2157,1
403,8394,1177,6421,-11602,5914,1
1925,9415,-3528,9909,-13599,6475,1
302,8762,-2388,11632,-15078,6829,1
3967,10083,1449,8244,-13307,4238,1
7250,6022,9024,2048,-3602,-1723,1
7140,75,1795,-8211,8863,-8408,1
4096,-7361,6236,-12325,11821,-9242,1
1573,-11777,1387,-13290,16374,-7830,1
-637,-3581,-685,-11262,13231,-1490,1
590,6021,1786,4855,-6164,2042,1
-1470,9324,-4849,11019,-10244,5681,1
-399,8970,-8381,10734,-13139,7174,1
428,11034,-4836,10903,-14954,6349,1
5676,14241,4893,5095,-11456,738,1
9491,1491,2590,-7592,5770,-9634,1
-608,-9056,3130,-12535,12833,-12461,1
-1698,-10019,2572,-14495,15336,-6277,1
179,-9520,4975,-13291,15182,-2398,1
1244,-3275,3950,-4291,5088,2431,1
3595,4070,-2893,9511,-9320,10719,1
6411,5686,-12636,7000,-10542,11307,1
5845,11446,-12354,3316,-11762,9974,1
9593,16454,-6876,-3166,-13223,3231,1
9535,3774,12682,-12645,-1590,-9857,1
-10496,-9291,14599,-5043,11351,-13885,1
-7911,-7847,7244,-3705,12483,-4840,1
2994,-3053,-528,-9071,12691,531,1
1796,-7661,3260,-7441,8498,-2131,1
-1107,-3450,5532,-2086,2602,3439,1
4704,900,3236,2971,-1440,6962,1
7447,6091,-3439,5066,-4459,7963,1
8909,7517,-9869,4867,-7491,5555,1
7107,9916,-12342,-199,-10362,277,1
2004,4752,3707,-7923,-12262,-6274,1
-9067,-1075,20657,-4637,-4201,-7238,1
-9468,-7319,18016,-495,6307,-4360,1
-3162,-3804,5163,1518,7645,3806,1
5670,-5480,9731,535,6824,3517,1
4884,-3729,5970,5452,6866,4375,1
8044,1718,-14434,4936,-1131,5799,1
5352,2592,-8652,-1739,-7857,6530,1
6438,5290,-6625,-3074,-7170,4835,1
3889,8914,-6400,-5519,-4959,-1444,1
-354,8196,-4129,-7305,-6216,-5255,1
-169,2498,5886,-8530,-2704,-6526,1
-7627,-6255,11393,-7552,5980,-9150,1
4304,-4421,4881,-10412,10104,-5011,1
-479,-2339,1267,-7638,9159,-173,1
1818,-15147,10366,-2835,5068,-190,1
-109,-9283,4663,4586,1982,4972,1
6700,-789,-1211,4993,-609,9053,1
5851,4044,-4178,3676,-3601,6657,1
4225,4785,-7588,1964,-6731,6048,1
1425,7793,-6312,1166,-8543,6778,1
2398,11672,-5224,340,-9647,6261,1
2876,12620,2088,2842,-11195,2854,1
2767,9502,6594,2647,-7511,-2186,1
3401,2887,6747,-1167,1805,-7108,1
4281,-2227,3646,-6101,8849,-8298,1
3669,-7231,2512,-13371,12541,-8183,1
1365,-11045,7514,-11076,15139,-6178,1
2394,-3641,2889,-6567,13202,-2423,1
940,-698,-428,-2673,7504,-267,1
-1712,3191,2354,3196,-502,4174,1
1090,6094,-1936,8374,-3356,7977,1
1998,9448,-14981,6043,-6699,7449,1
-1413,7615,-11163,4394,-15730,3500,1
-1208,4545,3640,3928,-16482,1482,1
-2542,-2167,13645,5729,-2853,-1529,1
-4299,764,4115,5622,5446,2803,1
6920,5322,4064,-2506,6011,5053,1
9512,-969,12677,-5117,8719,-3782,1
4628,-2432,4991,-4796,9814,-4704,1
6251,68,-747,-4748,9175,-2886,1
4108,3023,-4075,-792,4725,-1177,1
2621,6842,-8835,-170,-1455,2205,1
1822,6684,-8106,-3952,-10299,-8924,1
-6763,-10413,7478,-1610,-15246,-10241,1
-26930,-9110,21306,10939,-7221,5926,1
9176,-2409,10858,15148,-822,7688,1
1541,7,998,8016,1264,2438,1
6167,-4113,8632,8135,-719,3343,1
4416,-4320,3791,8422,1741,2911,1
7162,-1981,-6767,3098,3019,3529,1
4839,-1947,-7708,-971,-21,2172,1
3028,264,-11325,-1730,-2271,2396,1
1734,6996,-14730,-6181,-2317,37,1
5224,11010,-8434,-15353,-74,-5473,1
7705,-4999,-3903,-20737,10580,-18176,1
-15451,-23067,2301,-16957,16250,-22329,1
-15059,-7555,476,-7626,8744,587,1
2300,-2771,-585,-3231,3985,970,1
2120,-6311,6616,-1896,318,962,1
214,-3356,6278,5729,-3254,6502,1
2139,-492,3852,8066,-5263,9548,1
2501,-80,-2845,12601,-7267,11643,1
2807,2186,-9952,10563,-8041,14146,1
2156,4919,-9983,7713,-7123,12532,1
139,6165,-8019,6179,-7655,10005,1
400,8122,-4025,6058,-8389,6629,1
2155,8115,-268,3341,-6707,2339,1
6210,9660,-1248,-4341,770,-2627,1
7652,2349,1016,-12388,5983,-9371,1
8091,-5046,-2427,-15240,9990,-13298,1
3787,-9407,-1309,-17698,13842,-14610,1
1149,-5669,1798,-14794,16365,-11626,1
-2061,-4227,3192,-5281,11756,-8449,1
-8302,-1289,-4301,1345,3361,-1975,1
-7499,-514,-4791,4259,-2110,4674,1
-4142,1050,-8511,6581,-5924,9103,1
-1778,-1654,-6405,7701,-9600,12088,1
387,-5807,-775,10837,-9486,16795,1
3737,-9667,-3459,16222,-7972,20616,1
11680,-6447,-5839,14967,-6176,20770,1
19110,3746,-4266,5932,-1006,14279,1
20424,8119,-6105,-3844,2083,1520,1
7620,-876,-4926,-9477,1432,-8170,1
416,-113,-3112,-10171,799,-9255,1
682,3793,-3867,-12406,4240,-11243,1
4867,-5014,-3548,-15192,10463,-17205,1
-1509,-12828,-7022,-13264,15834,-21893,1
-9169,-8241,-8947,-10521,16213,-13301,1
-5202,-7018,-9383,3285,1203,-3471,1
-3916,-2509,-6090,-2271,-6963,4160,1
3223,-6013,14749,413,-9238,5307,1
-1300,-6337,17932,9225,-8759,12570,1
9937,1682,5605,14479,-4609,18542,1
12604,1077,-5872,11325,-3016,14271,1
7981,3211,-9977,5590,-3820,10001,1
-2663,3912,-8565,2107,-6438,6448,1
-6005,7637,-5795,2794,-6910,6610,1
-2030,11439,-6967,633,-6595,3441,1
2378,10396,-219,-2507,-5925,-2081,1
4464,1898,3252,-3701,-2509,-8870,1
1005,-3000,740,-4421,2425,-10611,1
2318,-1590,-6673,-13013,7401,-6721,1
11558,-4707,-10454,-29465,12610,-8468,1
4490,-27452,2113,-32691,18294,-19306,1
-19347,-15916,16257,-16574,12601,-8778,1
-6481,-8233,6485,2665,4165,5072,1
-5159,1689,-1652,2260,356,11854,1
-2501,5093,-5253,9619,-2016,11399,1
-6,6409,-21770,10599,-7683,10657,1
-1444,3174,-2750,6117,-9157,4593,1
-6927,-3948,2955,9734,-5766,5827,1
-1561,-8532,-1400,16001,-5099,11810,1
5505,-5657,-7848,14877,-7299,15866,1
19908,10596,134,2767,-3028,14554,1
26546,9533,-1922,-11341,4075,-2293,1
-3660,-5190,1330,-8127,10286,-10792,1
-7864,5041,-5230,-4569,8790,-2842,1
-186,12430,-10077,-8419,10592,-3417,1
3289,4022,-6492,-5431,10927,-10908,1
-6960,-3052,-11021,-1569,5355,-10368,1
-5094,-5721,-4708,1546,-3619,-1275,1
-7998,-3437,-4846,8070,-7475,8374,1
3901,-3938,-5125,7277,-11158,13763,1
7536,-8153,-845,10533,-18052,13643,1
14460,1294,4883,12330,-15112,18217,1
6784,438,-5241,-655,-1441,4291,1
818,4153,-5360,-530,-3180,2299,1
1133,12394,-7181,-3374,-3281,-680,1
1404,6031,-3060,-6709,-2351,-6373,1
373,1709,-221,-8302,286,-9742,1
4114,-1649,-1239,-11146,4662,-13604,1
-548,-6921,-4166,-15383,8210,-16846,1
-4939,-11103,-4826,-21790,8793,-10986,1
-1588,-15408,2717,-24602,10242,-5307,1
-5894,-14404,19493,-11960,7363,-1155,1
-4036,-7236,8771,6268,-35,8168,1
3232,901,-3133,8750,-3965,12694,1
1906,1273,-3602,8304,-4235,12290,1
687,-583,-13164,10389,-4860,14215,1
1048,36,-17391,7809,-7877,20224,1
11463,708,-11666,7372,-9773,17597,1
6945,6193,-7727,6581,-9875,7822,1
5638,4525,-7265,2756,-9548,5527,1
9040,1536,-2447,-2654,-5726,723,1
13415,6574,-1026,-14972,1119,-2416,1
19605,-6840,1900,-26320,7541,-12494,1
-7331,-9677,10111,-8599,11925,-6762,1
-968,-1104,-1906,-4193,9129,-169,1
-4354,2200,-6508,-3768,5610,-591,1
-5943,4602,-7126,-3096,851,-248,1
-4088,9649,-2742,782,-3856,3392,1
-3896,8262,-520,4231,-5400,6762,1
-1749,-965,788,10419,-9013,7397,1
-5249,-7288,-2084,18328,-12327,10590,1
3254,-6391,-6949,19948,-12396,15432,1
9934,-3926,-4498,13529,-10245,12150,1
11754,2386,5942,-1076,122,3041,1
6041,-534,3002,-1011,1978,-532,1
4261,2105,-4320,-3334,4473,-2346,1
-611,3353,-9122,-5922,5349,-2382,1
-123,10959,-13664,-13831,7279,-4086,1
2337,4787,-6528,-21322,10976,-10950,1
-3349,-5997,-762,-18197,16465,-16929,1
-7947,-3782,-1416,-12676,15365,-11653,1
-6277,-5713,8536,-1183,8749,-1739,1
-1286,-8188,4487,6970,2174,5367,1
6426,-5279,1707,3803,-2167,4837,1
2956,-7854,12177,2624,-1159,1420,1
1070,-5739,5300,7553,474,6345,1
2953,-1896,-5061,11652,-3350,13707,1
5889,-2390,-9490,14483,-7065,15478,1
4668,334,-16546,13441,-7871,13996,1
2039,6922,-19656,4601,-6783,10322,1
2795,6977,-9891,-4855,-4776,1399,1
992,5621,500,-6024,-5949,-3484,1
68,4955,5297,-5152,-3192,-4501,1
2280,1751,3809,-6352,2945,-5042,1
6861,1395,163,-11967,6516,-5354,1
11962,-3452,2078,-20391,10832,-9148,1
-140,-16501,9473,-20405,14762,-12106,1
-97,-4816,4594,-13821,12278,-1740,1
-3940,-1839,5781,-5080,6308,5389,1
-157,-383,2743,2753,1482,8835,1
-20,3238,-4488,7600,-1621,11881,1
2999,7670,-12806,6576,-2880,12974,1
4618,9795,-14075,5319,-8106,7685,1
-1414,5017,-3271,6760,-13328,5054,1
-768,228,556,10891,-13481,4192,1
-1581,-161,-868,13039,-11743,3460,1
3679,-2970,23,12239,-8695,3668,1
8415,4796,-1140,3416,40,6400,1
20153,6951,-1819,-12005,7093,1167,1
12990,-2204,4556,-11408,4821,-8096,1
-1368,-1204,-4815,-9490,7800,-6716,1
-3114,6771,-7609,-11399,8954,-6520,1
851,4481,-8350,-12722,11303,-12218,1
-5307,-9300,-9526,-10845,12188,-17979,1
-14968,-9819,-7975,-6144,8357,-10519,1
-9661,-5644,-3469,-1374,2727,2689,1
92,-7501,-5380,4314,-5037,5208,1
-1175,-6520,6555,9222,-13148,12326,1
4946,-10393,17106,18618,-12382,18180,1
14566,-457,3148,21737,-5041,19954,1
14817,-3042,-14940,13584,-4014,7620,1
5098,3912,-11959,-194,-1242,963,1
-7735,397,-7220,-3869,-1501,1290,1
-4247,11766,-8493,-3272,-3288,959,1
-293,10196,-3091,-5670,-4294,-4248,1
-6329,-4994,229,-5329,2169,-10814,1
2358,-2179,-11973,-18883,9083,-4686,1
17132,-15977,-3398,-32691,12304,-12489,1
-14469,-31883,-32550,-17837,9657,-13913,1
3438,-10528,15231,8059,726,7991,1
4166,1153,-8176,7564,-761,13186,1
5935,6504,-9028,685,-2376,8007,1
-2149,13770,-12543,2347,-5226,2731,1
-5502,9272,-8396,3361,-8463,-1571,1
-11252,310,198,6036,-8294,-761,1
-6847,-1373,-1883,10228,-5194,5239,1
1047,-969,1133,9635,-3616,5079,1
4710,-3506,1600,8318,-4985,11155,1
16023,2433,6918,4566,-4792,13299,1
23637,5049,5757,-1408,-463,3674,1
3392,-5501,1122,-3408,2275,-7021,1
-4392,-2892,-4151,-3095,1230,-2121,1
-6361,-66,-4264,-261,-1260,2861,1
-6993,10638,-9005,164,-2227,5355,1
-4528,14596,-6330,-2844,-4746,3562,1
-3662,10125,3701,1045,-7674,-298,1
-3790,-2167,3515,5557,-6392,-2773,1
-6168,-5961,-1305,8838,-3162,1171,1
5190,-9963,-4198,2417,-4851,10470,1
27740,3884,14607,-4140,3698,13411,1
25654,-3562,5739,-4975,6157,-6284,1
-86,-9802,-669,-1569,5791,-11874,1
-4239,-4052,-2689,-799,7646,-4447,1
-3436,7127,-10105,-3651,8187,462,1
1941,12630,-5472,-9315,9556,-3967,1
-99,8387,-8375,-8063,10856,-10354,1
-3480,4713,-7896,-5144,7991,-10942,1
-6872,-729,-2466,-76,202,-5580,1
-4064,-363,156,7262,-6513,2235,1
2817,847,-2340,6203,-7176,2508,1
9240,-2661,-3636,-1659,-4904,342,1
9068,-8856,15555,-13463,-3002,-3072,1
-1078,-18541,24365,-10699,10780,-4444,1
-175,-2516,9560,-821,9762,8547,1
10289,2433,7822,2608,8662,5092,1
1054,3697,-1721,8270,5063,3694,1
4233,6498,-12208,6719,2428,1968,1
-12473,7075,-20047,2473,-3049,3204,1
1510,-893,-11934,7318,-12149,8514,1
-174,-1967,-1027,9245,-12912,5326,1
-1857,-4660,-1797,13942,-10513,7261,1
-1135,-5563,-6055,13103,-6459,11513,1
11161,-1173,-7637,3739,-2108,12244,1
18624,7357,2022,-14490,8841,7592,1
21663,129,13187,-19824,12577,-6449,1
-4235,-7525,9646,-7819,10784,-10600,1
-326,752,5890,-5083,9077,-2030,1
2181,8298,-4247,-7474,10800,-2270,1
-155,8457,550,-5063,10987,-6317,1
-4038,3037,-4043,3056,7945,-6162,1
-3689,643,-9165,5696,4795,227,1
-593,835,-12597,4993,-2041,2736,1
515,1541,-3789,6037,-9246,4311,1
1017,-9363,5784,11366,-11978,12188,1
14296,3405,10642,9152,-4154,17903,1
31153,7986,11875,-444,6435,4222,1
6534,-2309,176,-61,8576,-10132,1
-17,3512,-5452,-4181,6682,-3721,1
754,5789,-7158,-4715,6257,-3297,1
2286,10845,-9864,-5714,5471,-6372,1
3043,1804,-6376,-4303,3991,-12914,1
-10187,-7483,-5388,511,3190,-11041,1
-8713,-5421,-7561,4712,-1141,1910,1
1237,-1227,-6121,5228,-5617,4068,1
-1230,505,-2371,2972,-5605,5062,1
7291,4635,7459,-8091,-290,7121,1
13994,-4324,25816,-17387,10500,-3417,1
-6159,-12065,17405,-3349,13602,-1710,1
5998,1594,-1640,5437,5070,4152,1
4364,5837,-8879,6582,351,3635,1
5893,7282,-7127,1479,-4087,-754,1
1789,5810,-5969,1608,-5059,-8017,1
-6209,-564,-4252,4115,-4567,-8662,1
-8276,-6592,-2176,8492,-5233,369,1
-6831,-6004,-2851,9376,-5697,3650,1
-3042,-1248,-4114,6417,-3371,6457,1
3596,3760,-5659,-1962,1251,4381,1
6318,1763,-2610,-12789,5676,-538,1
11395,-1852,7375,-21479,5046,-4968,1
3925,-18353,21763,-20340,8705,-12677,1
-12858,-8999,16980,-2086,9169,1632,1
6476,1423,2803,1210,7330,5982,1
1571,5898,-1935,-830,8413,127,1
-4461,5122,-2076,2506,7486,-38,1
-1210,3622,-11806,7284,5147,1228,1
-968,-1959,-19887,3198,437,-933,1
-6474,-4002,-10920,-1173,-6345,1661,1
-2950,-4371,214,4613,-12491,7362,1
3047,-2904,4730,13423,-11942,10228,1
3004,-12539,1098,19434,-9229,11180,1
12264,-2965,750,15566,-7235,22868,1
31171,14277,1731,3855,702,14498,1
15732,-1032,-6400,-5904,3536,-12113,1
-3906,-2671,-1193,-7375,3246,-8470,1
-7183,3275,-6959,-4128,2021,-5156,1
-4422,7583,-9505,-5556,2513,-6452,1
-1609,689,-8573,-9650,5877,-12886,1
-8063,-7039,-5639,-7560,9079,-13366,1
-5278,-3239,-7771,-8516,8469,-7054,1
-3428,-1206,-4915,-8724,5068,-3722,1
11095,-2426,8806,-4842,-9563,-2919,1
2201,-27437,32009,-893,-3114,-9821,1
-8108,-9111,9431,7129,4998,8541,1
7141,-3517,2729,8844,4000,9644,1
982,1750,-7193,8946,664,7957,1
-2118,2243,-15605,6947,-3787,11138,1
-461,5562,-18687,2356,-8495,7228,1
-5130,3600,-8014,1063,-11884,4871,1
-2492,-367,-118,6259,-12806,3684,1
-4579,1250,-1515,8615,-11815,5212,1
9139,4670,1409,3515,210,10772,1
22506,2878,5432,-10679,8533,2442,1
13159,-3455,15380,-8727,9636,-5679,1
2741,-4244,2921,-562,8224,-4665,1
3244,790,-2461,-4165,10095,-3132,1
1567,6484,-8002,-9155,10897,-4236,1
-2501,10016,-4884,-10305,10814,-7619,1
-5658,6300,-3244,-4541,8606,-8312,1
-8172,1035,-3002,2202,4138,-4485,1
-5071,532,-3892,5054,2857,1515,1
1551,3639,-8179,3909,-127,2711,1
3576,3913,-4234,2190,-5857,-155,1
313,-3849,2565,4550,-11307,-50,1
1682,-12454,12275,8442,-16254,5967,1
4107,-5939,18139,12984,-9243,13682,1
8335,62,-10960,11867,-4609,9760,1
6535,2716,-9138,4762,-5118,5715,1
-3530,3749,-13604,365,-4672,3422,1
-2655,7435,-13774,-3357,-5342,1695,1
-195,4455,-2583,-6048,-7864,-1906,1
315,2033,6423,-3611,-5978,-5648,1
-2626,-874,4239,-4352,-705,-7002,1
1993,604,10,-13622,6377,-1103,1
9608,-5860,7247,-21806,11449,-2622,1
-716,-12237,17656,-17764,13461,-3054,1
1959,-6283,14128,-7466,11289,5410,1
7987,377,5658,-1094,9803,3518,1
2334,5260,1098,2778,6593,3210,1
2569,8793,-7257,4510,2277,1770,1
-1435,12781,-14467,2469,147,458,1
-5040,3859,-4629,3155,-7629,7869,1
-301,716,-4521,10124,-11366,8086,1
1251,1384,-4294,12978,-11805,7310,1
790,148,-7157,11634,-11121,5735,1
3745,1446,-6528,5831,-9202,6400,1
10835,942,1886,-5887,-2095,4182,1
16718,4913,9735,-14673,5647,1003,1
8815,-7563,14775,-9396,8000,-6872,1
-1611,-3663,6399,-2634,7576,-2755,1
1620,1884,-695,-2817,8452,1066,1
1997,5818,-3357,-3648,8504,-492,1
2031,9963,-4566,-468,8198,-6163,1
802,1531,-11798,2993,4211,-9984,1
-6681,-4336,-8069,601,-2721,-8828,1
-10062,-7622,3279,4371,-7346,-386,1
-2993,-5868,7110,5650,-6511,6686,1
7074,1714,12539,970,497,7556,1
12254,670,17653,-2249,5904,1991,1
5025,-1946,11305,1399,8884,-312,1
6129,2659,-8,2455,6854,1873,1
4460,3058,-3784,2552,4573,-353,1
719,5010,-12424,1293,1574,-282,1
367,10918,-14447,-2625,-314,-2294,1
2638,3730,-9952,-6899,-789,-8954,1
-2547,-3194,-4924,-7929,1863,-11677,1
-5724,-4574,-4532,-7221,3728,-8648,1
-3849,-5853,7705,-4478,2146,-2075,1
2984,-5939,8665,-4901,-922,4192,1
1152,-14175,16025,-954,-2191,765,1
-3604,-8065,7648,3059,65,6374,1
4559,-2073,1698,6069,-1507,7491,1
-807,2260,-6368,7852,-4351,5822,1
-5044,6125,-11291,7856,-6329,5825,1
-7496,6586,-12864,5666,-10115,5589,1
-3488,5450,-5223,4784,-12122,4740,1
-389,5056,2245,6163,-10647,1675,1
-1496,283,4064,10223,-7025,-2052,1
-4345,-6965,-1806,12696,-6308,-172,1
2759,-2696,-5303,2531,1235,7549,1
18890,7218,3717,-17006,12992,8804,1
19014,-2052,16048,-13988,12921,-6000,1
-1496,-6714,8146,-680,9744,-7700,1
-3395,-2717,1272,1685,7418,-487,1
-881,6694,-6900,-746,8369,2871,1
989,13896,-6551,-5086,11759,-1328,1
5429,8387,-4921,-1273,11734,-7971,1
-7583,-4387,-15707,3532,571,-4577,1
-1279,-717,-8181,-938,-7254,3122,1
2598,-1448,3161,5017,-13236,492,1
-1805,-7692,9042,7462,-15710,6712,1
5885,-4092,12829,15002,-13715,14790,1
15120,6582,10335,10338,-5515,11307,1
7781,-1229,-249,6463,1104,1063,1
-753,-317,-7779,3595,-1961,4037,1
-2217,-530,-7384,5280,-6372,6812,1
-3225,3248,-14504,5783,-7839,4754,1
-4481,3959,-12881,-1016,-7678,1880,1
-4190,4796,-1378,-4082,-7674,2509,1
-2502,156,6763,1315,-7411,2245,1
-1011,-3360,-84,2029,-4332,6036,1
13235,18,1109,-6238,3793,9558,1
5710,-8767,11830,-10349,15330,-7852,1
1160,-2482,3141,-3742,13314,-1871,1
5922,65,-2416,-4024,13454,-2284,1
1166,8886,-8057,-6672,12496,-3959,1
-2682,10190,-2959,-6852,10574,-4602,1
-2695,9347,-2960,1809,7265,-2660,1
-2288,3185,-11590,9172,-267,-114,1
-3983,1640,-12933,6283,-8544,4250,1
1867,-2104,-1696,7428,-14964,5668,1
-1057,-6556,3897,15833,-17415,7875,1
8369,-6824,4318,18088,-13049,14313,1
21639,3246,4915,11287,-941,16198,1
25290,3754,-725,522,4260,-1766,1
2832,-902,647,-3117,6091,-7143,1
1400,-11,-2539,-5822,9020,-3618,1
-3064,5930,-9327,-5170,7881,-2317,1
3511,11956,-12572,-8659,6376,-6505,1
7217,6032,-6451,-8226,6681,-13896,1
3693,-4044,-2799,-3822,7990,-18472,1
-1852,-6716,-8141,-3007,7389,-16664,1
-1142,-5616,-7593,-13164,4005,-4251,1
5877,-10410,9933,-7999,-2748,-4428,1
-5444,-20154,22575,1186,-6128,-2281,1
-7257,-11066,15082,5765,64,12955,1
7859,-5272,5599,9894,879,16198,1
7857,-1444,-4628,11971,-369,14535,1
9657,472,-21077,10343,-2341,15436,1
-9508,7473,-28821,-778,-9063,15887,1
9380,4047,-9371,3992,-13707,8227,1
1336,7679,-317,3885,-13711,1063,1
1607,5663,1722,3310,-11278,-773,1
3582,3304,2766,-2285,-2295,-3258,1
6764,2275,-774,-10997,4774,-3143,1
15081,3108,6639,-16750,6382,-4761,1
8641,-9528,9910,-13279,10721,-12741,1
1231,932,-803,-6485,10601,-1479,1
-1843,3468,-2671,-5598,9264,-1370,1
-3062,7623,-4523,-3967,8156,675,1
-242,8586,-9414,-160,6345,212,1
-4358,3452,-16064,1831,-5152,1315,1
-2933,-2617,-3588,4437,-12290,5243,1
-3698,-5490,-1082,9838,-14235,7752,1
-426,-8078,1591,16796,-15257,14996,1
8681,-8090,4368,18284,-8337,17260,1
19194,-1083,1750,13040,-577,19595,1
25183,2007,-6971,6238,162,3679,1
4947,-497,-4765,318,-2447,-3491,1
577,-5340,-6584,-816,-2723,-1762,1
-4747,-1192,-14416,-4214,-3722,-2399,1
-3925,4610,-10450,-13061,-2128,-1950,1
8218,-11506,6153,-20076,9401,-18899,1
-9070,-17022,-4126,-16029,11697,-21708,1
-12896,-10073,-2431,-16228,10217,-8147,1
-2228,-7572,-562,-16240,9479,-2351,1
-784,-8942,4503,-11251,6469,-4322,1
